Supercontig	start	end	H3K27me3_a	H3K27me3_b	H3K4me2_a	H3K4me2_b	GENES	REPEATS	SNPs_VCG030	SNPs_CladeIII	dN	dNdS	dS	inplanta_RPKM	invitro_RPKM	log2foldChange
Supercontig_2.23	560000	570000	11.0498	2.6111	0.6171	1.0615	0.3202000	0.0000000	0.0002000	0.0352000	0.0905333333333	0.126233333333	0.721766666667	0.0	0.0	0.0
Supercontig_2.23	570000	580000	10.7705	1.9989	0.7051	0.9139	0.3127000	0.0000000	0.0000000	0.0332000	0.1452	0.21845	0.653	24.4622222222	0.0	3.73750437067
Supercontig_2.23	580000	590000	11.6723	2.5111	0.7789	0.9838	0.2708000	0.0000000	0.0004000	0.0583000	0.11515	0.24155	0.52255	0.392666666666	0.0	1.13620479326
Supercontig_2.23	590000	600000	11.6352	2.7342	1.1017	1.1148	0.2451000	0.0043000	0.0000000	0.0207000	0.3218	0.45525	0.7757	0.0	0.0	0.0
Supercontig_2.23	600000	610000	9.1151	2.2539	4.3838	1.0245	0.4044000	0.0000000	0.0000000	0.0394000	0.0608	0.11095	0.5786	2.53333333333	0.881111111112	1.16715492187
Supercontig_2.23	610000	620000	10.6273	2.2162	0.7162	0.9502	0.4785000	0.0000000	0.0002000	0.0453000	0.0539	0.1202	0.4481	0.235	0.0	2.12543564011
Supercontig_2.23	620000	630000	13.1602	2.9997	0.8572	1.1319	0.3966000	0.0000000	0.0000000	0.0501000	0.04355	0.09855	0.49535	1.18666666667	0.524166666666	-0.371344786818
Supercontig_2.23	630000	640000	11.1873	2.9866	1.2828	1.0649	0.5265000	0.0000000	0.0000000	0.0526000	0.1314	0.20042	0.61426	7.4911111111	1.29388888889	1.90646467332
Supercontig_2.23	640000	650000	11.6713	3.0962	0.9915	1.125	0.5362000	0.0000000	0.0000000	0.0499000	0.30255	0.36565	0.6911	1.698	0.008	3.59195112552
Supercontig_2.23	650000	660000	12.3818	2.9389	0.8059	1.1567	0.5062000	0.0000000	0.0002000	0.0549000	0.1236	0.1895	0.684525	1.30333333333	0.616	0.120911147334
Supercontig_2.23	660000	670000	11.3592	2.8557	0.6069	1.105	0.7005000	0.0000000	0.0000000	0.0646000	0.0932666666667	0.1736	0.530633333333	0.038	0.463333333333	-2.03270917711
Supercontig_2.23	670000	680000	11.4854	2.8234	1.208	1.0625	0.6144000	0.0000000	0.0000000	0.0485000	0.0831	0.12605	0.54905	8.786	3.69866666666	0.156881877173
Supercontig_2.23	680000	690000	11.5188	2.8126	1.8417	1.3771	0.7070000	0.0000000	0.0000000	0.0469000	0.06595	0.1129	0.580016666667	1.30388888889	6.47666666666	-2.52531247676
Supercontig_2.23	690000	700000	10.6001	2.5559	1.0533	1.0404	0.6588000	0.0000000	0.0000000	0.0462000	0.110733333333	0.188533333333	0.565533333333	1.12333333333	0.0	4.57324232825
Supercontig_2.23	700000	710000	10.1312	2.395	6.009	1.9694	0.4979000	0.0000000	0.0000000	0.0396000	0.1713	0.2965	0.5779	0.995833333333	2.57999999999	-0.74978149046
Supercontig_2.23	710000	720000	9.9145	2.5359	2.0395	0.8457	0.2764000	0.0282000	0.0004000	0.0616000				0.259166666667	0.6475	-0.434915102208
Supercontig_2.23	720000	730000	10.6069	2.3794	1.0934	1.0205	0.2762000	0.0000000	0.0000000	0.0584000	0.171	0.3379	0.5062	2.35199999999	0.0	2.53337996829
Supercontig_2.23	730000	740000	12.1235	2.3148	1.0126	0.8215	0.3637000	0.0000000	0.0002000	0.0615000				3.38166666667	2.33083333333	0.489507522091
Supercontig_2.23	740000	750000	9.7911	1.7808	0.9566	0.7086	0.4292000	0.0000000	0.0002000	0.0617000	0.08385	0.11525	0.7094	2.12833333333	1.44083333333	-0.812744024536
Supercontig_2.23	750000	760000	9.4172	0	0.9632	0	0.3458000	0.0000000	0.0000000	0.0230000				0.0	0.0166666666666	-0.621178449575
Supercontig_2.23	760000	770000	5.2779	0	1.0542	0	0.6367000	0.0000000	0.0000000	0.0000000				0.289666666667	0.541333333333	-0.091460892996
Supercontig_2.23	770000	780000	3.289	0	1.2294	0	0.8074000	0.0000000	0.0000000	0.0000000				1.26041666667	3.80041666667	-1.38719317133
Supercontig_2.23	780000	790000	2.2777	0.1174	1.1416	0.0563	0.5093000	0.0000000	0.0000000	0.0008000				0.127333333333	0.0913333333333	-0.262993016196
Supercontig_2.23	790000	800000	1.7262	0	4.8132	0	0.7993000	0.0000000	0.0000000	0.0000000				6.05583333333	5.92416666666	-0.725365747704
Supercontig_2.23	800000	810000	2.3576	0	2.3811	0	0.5224000	0.0000000	0.0000000	0.0000000				4.11333333333	2.33666666667	-0.0132692857953
Supercontig_2.23	810000	820000	3.5623	0	4.4085	0	0.7516000	0.0000000	0.0002000	0.0068000				4.61296296296	3.33481481481	-0.746169168859
Supercontig_2.23	820000	830000	6.3926	0	5.5897	0	0.5422000	0.0000000	0.0000000	0.0000000				5.58199999999	3.264	0.741707087407
Supercontig_2.23	830000	840000	7.3192	0.3009	5.9717	0.102	0.6400000	0.0000000	0.0006000	0.0008000				7.51833333334	1.56166666667	1.83451700111
Supercontig_2.23	840000	850000	8.5959	0.875	6.0578	0.4641	0.3335000	0.0000000	0.0013000	0.0146000				8.0	2.38	1.09795901245
Supercontig_2.23	850000	860000	11.9891	2.0626	1.4995	0.7851	0.6082000	0.0000000	0.0000000	0.0655000	0.113266666667	0.2094	0.543333333333	2.62933333333	0.064	3.29954234813
Supercontig_2.23	860000	870000	9.8868	1.6523	1.1271	0.5182	0.4988000	0.0000000	0.0002000	0.0471000	0.0784	0.1155	0.6786	30.2077777778	0.0	6.74457799417
Supercontig_2.23	870000	880000	12.4799	2.5859	1.1609	0.9251	0.3644000	0.0000000	0.0000000	0.0612000	0.0583	0.2573	0.2266	1.8	4.13777777777	1.23053556317
Supercontig_2.23	880000	890000	10.8414	2.4733	1.3228	0.741	0.3384000	0.2226000	0.0000000	0.0374000	0.1686	0.34665	0.51915	0.724999999999	0.434166666667	0.895022739306
Supercontig_2.23	890000	900000	12.2489	1.7956	0.9911	0.7321	0.3752000	0.0000000	0.0000000	0.0307000	0.1755	0.3444	0.5096	0.0	0.0	0.0
Supercontig_2.23	900000	910000	12.8	2.8991	3.3757	1.1476	0.2227000	0.0254000	0.0000000	0.0279000	0.0883	0.1433	0.6159	2.175	3.14	-0.247835366553
Supercontig_2.23	910000	920000	11.5274	2.3268	1.0288	0.8792	0.1856000	0.1786000	0.0000000	0.0566000				2.73888888889	0.0	2.35808458792
Supercontig_2.23	920000	930000	13.0238	3.0181	0.6426	0.9618	0.5770000	0.0000000	0.0002000	0.0711000	0.12265	0.1485	0.8261	1.60333333333	0.195555555556	4.40122498058
Supercontig_2.23	930000	937052	10.098	2.60068	0.744895	0.860465	0.7003687	0.0000000	0.0005672	0.0523256	0.133	0.2036	0.6534	0.223333333334	0.674999999998	-1.69777635651
Supercontig_2.16	0	10000	10.0229	2.4528	6.8634	3.1679	0.4419000	0.0341000	0.0002000	0.0129000	0.0594	0.1772	0.3349	52.965	31.3075	0.0377215881443
Supercontig_2.16	10000	20000	10.381	2.8245	1.4139	1.4687	0.3274000	0.0196000	0.0002000	0.0240000				13.04	0.196666666667	3.02995087235
Supercontig_2.16	20000	30000	10.5044	2.7238	0.8095	1.1119	0.7713000	0.0000000	0.0000000	0.0354000	0.051	0.2012	0.2533	0.0	0.0	0.0
Supercontig_2.16	30000	40000	12.2124	3.1585	0.7196	1.3099	0.4915000	0.0000000	0.0000000	0.0481000	0.05534	0.16108	0.3714	0.0	0.0	0.0
Supercontig_2.16	40000	50000	10.5388	4.4635	2.8031	1.7773	0.6008000	0.0485000	0.0016000	0.0432000	0.0237	0.0563	0.4209	0.0	0.11	-3.33768239919
Supercontig_2.16	50000	60000	13.561	8.7495	1.2676	3.1522	0.6236000	0.0000000	0.0002000	0.0321000	0.0478	0.1152	0.4245	0.889166666667	0.328333333332	0.236932247396
Supercontig_2.16	60000	70000	10.523	4.4711	0.8142	1.7622	0.6073000	0.0000000	0.0000000	0.0465000	0.0221	0.0516	0.42805	0.0666666666668	0.195	-2.50116435613
Supercontig_2.16	70000	80000	11.5959	3.53	0.8731	1.1217	0.4204000	0.0000000	0.0000000	0.0449000				0.273333333333	1.41888888889	-2.1239486649
Supercontig_2.16	80000	90000	11.6286	3.1095	1.1016	0.6945	0.1538000	0.1684000	0.0002000	0.0118000				3.33333333333	2.81666666667	-0.281710561716
Supercontig_2.16	90000	100000	12.367	4.8576	0.776	1.8708	0.6187000	0.0000000	0.0000000	0.0451000	0.0582	0.1875	0.31645	0.734444444446	0.49	0.014900634835
Supercontig_2.16	100000	110000	10.3019	4.8257	0.6845	1.8651	0.7057000	0.0289000	0.0000000	0.0479000				0.613333333332	0.603333333335	0.453243367369
Supercontig_2.16	110000	120000	10.9918	4.1846	0.6946	1.7406	0.6506000	0.0000000	0.0002000	0.0394000	0.0522	0.0907	0.5758	0.389166666667	0.1125	1.94172248906
Supercontig_2.16	120000	130000	12.0366	4.6461	0.765	1.8261	0.6663000	0.0000000	0.0000000	0.0449000	0.11035	0.19525	0.5011	0.183333333333	0.0	1.81173381503
Supercontig_2.16	130000	140000	9.6907	4.2136	0.717	1.7693	0.7204000	0.0000000	0.0000000	0.0397000	0.0183666666667	0.0362666666667	0.519433333333	0.795333333335	0.251333333333	1.76459443645
Supercontig_2.16	140000	150000	11.5465	4.165	0.9152	1.6907	0.5476000	0.0000000	0.0003000	0.0390000				0.449166666667	0.917500000001	-0.268993734737
Supercontig_2.16	150000	160000	9.5506	4.1322	3.1038	1.747	0.6602000	0.0484000	0.0000000	0.0535000				0.97	3.21133333334	0.559070737188
Supercontig_2.16	160000	170000	11.3433	3.0778	0.7752	1.3004	0.6853000	0.0000000	0.0000000	0.0403000	0.0752	0.1269	0.5927	1.04666666666	0.619999999998	0.853463027412
Supercontig_2.16	170000	180000	11.3241	2.3048	1.9369	1.2576	0.6269000	0.0000000	0.0002000	0.0298000	0.0551	0.173	0.3184	21.3544444444	131.627222222	-1.76172057903
Supercontig_2.16	180000	190000	8.7432	3.2339	3.8676	2.5605	0.5163000	0.0000000	0.0000000	0.0540000	0.0518333333333	0.1085	0.4551	0.702222222222	0.291111111111	-0.0850414002033
Supercontig_2.16	190000	200000	10.6361	2.9404	2.2455	4.3319	0.7083000	0.0000000	0.0000000	0.0407000	0.02465	0.0552	0.4534	2.73777777778	5.55555555556	-0.68141918153
Supercontig_2.16	200000	210000	7.5845	3.3486	1.0182	2.0448	0.7317000	0.0000000	0.0004000	0.0392000	0.0342	0.062	0.5513	35.7066666667	1.83833333334	1.91897221331
Supercontig_2.16	210000	220000	8.1217	2.9127	3.029	2.6425	0.6344000	0.0000000	0.0000000	0.0400000	0.04765	0.1227	0.367575	9.61666666667	3.12500000001	-0.465335988418
Supercontig_2.16	220000	230000	8.4106	2.5448	0.9029	2.2827	0.6495000	0.0000000	0.0000000	0.0367000	0.040125	0.0729	0.52445	1.41083333333	1.77	0.879666499588
Supercontig_2.16	230000	240000	8.5211	0.6881	1.0779	2.9362	0.5808000	0.0000000	0.0000000	0.0349000	0.0306	0.115075	0.296725	0.643333333332	14.2483333333	-2.69372113823
Supercontig_2.16	240000	250000	4.001	1.309	0.7133	3.9181	0.9947000	0.0000000	0.0000000	0.0478000						
Supercontig_2.16	250000	260000	3.9608	1.2177	0.6822	4.4772	0.9360000	0.0000000	0.0000000	0.0407000	0.0439	0.08985	0.4793	0.0	0.0	0.0
Supercontig_2.16	260000	270000	8.3184	2.0176	0.5101	1.846	0.4793000	0.0000000	0.0004000	0.0452000	0.0872	0.24625	0.4046	0.280833333333	0.0491666666666	0.74319435602
Supercontig_2.16	270000	280000	9.2048	3.5958	0.9514	1.9686	0.8239000	0.0000000	0.0000000	0.0442000	0.0640428571429	0.1149	0.5557	7.54714285714	5.73333333333	0.239232564836
Supercontig_2.16	280000	290000	7.2498	2.8869	7.8694	5.5335	0.7797000	0.0000000	0.0000000	0.0415000	0.093675	0.173425	0.5234	5.46777777778	56.5922222222	-1.51046353005
Supercontig_2.16	290000	300000	8.0516	3.6613	2.7574	2.4258	0.8805000	0.0000000	0.0000000	0.0370000	0.0459166666667	0.0969	0.481066666667	1.97277777778	8.21611111112	0.0340310749333
Supercontig_2.16	300000	310000	10.3206	4.3876	0.9058	1.9887	0.5878000	0.0000000	0.0000000	0.0418000	0.0363	0.0802333333333	0.4663	2.7625	0.0999999999999	3.51910664761
Supercontig_2.16	310000	320000	10.8644	4.2949	1.2756	3.2726	0.7319000	0.0000000	0.0002000	0.0464000	0.0616333333333	0.125466666667	0.5121	0.38888888889	1.79111111111	-1.31952118507
Supercontig_2.16	320000	330000	10.8633	4.5909	5.8039	2.2076	0.4556000	0.0000000	0.0000000	0.0478000	0.04795	0.103925	0.48015	0.8825	2.48166666667	-0.211750895435
Supercontig_2.16	330000	340000	9.9417	4.3286	1.0321	1.93	0.4430000	0.0000000	0.0000000	0.0410000	0.0555666666667	0.1204	0.493966666667	0.5	0.592499999999	0.0027723338275
Supercontig_2.16	340000	350000	10.9478	4.5192	1.4489	2.0073	0.7057000	0.0000000	0.0000000	0.0465000	0.0418	0.08546	0.49016	1.906	0.267333333333	1.64425282072
Supercontig_2.16	350000	360000	11.2159	4.1508	1.1554	1.7324	0.4448000	0.0000000	0.0000000	0.0493000	0.0483	0.1243	0.417066666667	2.23266666667	2.274	-0.158268697303
Supercontig_2.16	360000	370000	11.8077	4.7425	0.691	1.9799	0.4517000	0.0000000	0.0000000	0.0273000	0.0391	0.087	0.4493	1.18083333333	0.46	0.228699676922
Supercontig_2.16	370000	380000	11.4056	5.1154	2.0989	1.9783	0.4961000	0.0000000	0.0000000	0.0393000	0.0384	0.0892666666667	0.4442	1.22	1.09	-0.717123399505
Supercontig_2.16	380000	390000	8.9281	3.702	1.3995	1.5716	0.5058000	0.0125000	0.0000000	0.0318000	0.0358666666667	0.0698	0.496266666667	8.18333333332	0.270833333333	2.24123764648
Supercontig_2.16	390000	400000	10.7689	2.8238	2.6705	1.254	0.6595000	0.0000000	0.0000000	0.0419000	0.09098	0.2418	0.39964	3.77166666667	9.80111111112	0.887885006559
Supercontig_2.16	400000	410000	10.3674	4.0524	0.8619	1.6396	0.7960000	0.0000000	0.0000000	0.0520000	0.06098	0.11236	0.53002	2.00222222222	1.53611111111	1.29891603229
Supercontig_2.16	410000	420000	12.1134	4.6993	0.6629	1.8025	0.4323000	0.0000000	0.0000000	0.0523000	0.0897	0.2652	0.41485	0.0	0.0	0.0
Supercontig_2.16	420000	430000	11.5821	3.3015	2.0697	1.9635	0.4207000	0.0000000	0.0000000	0.0374000	0.0346666666667	0.0587333333333	0.5505	1.62666666667	0.0	2.25201721434
Supercontig_2.16	430000	440000	10.504	4.5135	0.6487	1.9994	0.6381000	0.0000000	0.0000000	0.0412000	0.0611	0.1136	0.5395	1.88333333333	0.0	6.2446681611
Supercontig_2.16	440000	450000	10.7342	4.0578	1.1533	1.9325	0.6703000	0.0000000	0.0000000	0.0539000	0.07555	0.1647	0.4975	0.928000000001	2.86533333333	-0.388859369442
Supercontig_2.16	450000	460000	11.6046	4.4553	0.6266	1.7495	0.6357000	0.0050000	0.0000000	0.0553000	0.1056	0.22375	0.5544	0.155	0.0	0.944369642762
Supercontig_2.16	460000	470000	12.4867	3.8655	0.8227	1.1935	0.2567000	0.0946000	0.0000000	0.0274000	0.0918	0.1663	0.5519	0.0433333333333	0.314444444444	-1.24719988424
Supercontig_2.16	470000	480000	11.6235	4.5515	0.6767	1.821	0.4661000	0.0000000	0.0000000	0.0584000	0.0786	0.1494	0.5261	0.728666666667	0.116	1.77703434796
Supercontig_2.16	480000	490000	9.409	3.7561	0.7841	1.8292	0.7168000	0.0000000	0.0000000	0.0443000	0.043575	0.0882	0.483275	3.506	3.12066666667	1.18959204813
Supercontig_2.16	490000	500000	10.3473	4.671	0.7128	2.141	0.5828000	0.0000000	0.0000000	0.0360000	0.046	0.08475	0.5113	9.80333333334	0.118333333333	6.63955642944
Supercontig_2.16	500000	510000	10.7089	4.1998	0.4616	1.7824	0.6770000	0.0000000	0.0002000	0.0477000	0.033025	0.060825	0.567475	0.0	0.0	0.0
Supercontig_2.16	510000	520000	11.2804	4.2456	0.714	1.7283	0.4672000	0.0000000	0.0000000	0.0546000	0.0548	0.13316	0.50484	0.219444444444	0.0766666666667	1.28099277664
Supercontig_2.16	520000	530000	10.7424	4.5133	1.1705	1.8081	0.7329000	0.0000000	0.0000000	0.0546000	0.053	0.0814	0.6505	0.155	0.759166666667	-2.15846002201
Supercontig_2.16	530000	540000	11.7848	2.8476	0.6808	1.1603	0.6080000	0.0000000	0.0002000	0.0444000	0.1605	0.2194	0.70425	4.14333333333	0.645555555557	1.51642401619
Supercontig_2.16	540000	550000	11.3539	4.7665	0.6093	2.0352	0.8513000	0.0000000	0.0000000	0.0467000	0.1482	0.2529	0.5861	7.92750000001	0.393333333333	6.1032548618
Supercontig_2.16	550000	560000	11.3465	4.1534	0.64	1.7188	0.7639000	0.0000000	0.0000000	0.0477000	0.0314	0.038	0.8263	3.01166666667	0.906666666668	1.42131056574
Supercontig_2.16	560000	570000	13.1679	3.3114	0.679	1.3309	0.6093000	0.0000000	0.0002000	0.0558000	0.1841	0.2166	0.8498	0.478333333332	0.383333333333	-0.00978592078493
Supercontig_2.16	570000	580000	10.4526	4.6656	0.8046	1.9853	0.8017000	0.0000000	0.0000000	0.0519000				0.370833333333	0.336666666667	-1.44143419316
Supercontig_2.16	580000	590000	9.9869	3.7844	1.1315	1.527	0.5071000	0.2168000	0.0000000	0.0321000	0.0392	0.0828	0.4731	2.56666666667	0.0333333333333	5.8625916564
Supercontig_2.16	590000	600000	13.6274	3.6069	0.9455	1.1498	0.3182000	0.0209000	0.0004000	0.0485000	0.075675	0.116075	0.635325	0.497333333332	0.00866666666666	1.7787233637
Supercontig_2.16	600000	610000	10.0434	3.5879	0.7601	1.4118	0.6969000	0.0000000	0.0000000	0.0370000	0.0471	0.094475	0.54895	2.03666666667	0.626000000001	3.34835166568
Supercontig_2.16	610000	620000	7.974	3.1435	1.004	1.4791	0.7178000	0.0000000	0.0000000	0.0389000	0.0561571428571	0.136642857143	0.451485714286	2.19518518518	3.86518518519	0.517747714243
Supercontig_2.16	620000	630000	10.2686	3.1429	1.1148	1.5775	0.5925000	0.0000000	0.0000000	0.0359000	0.029	0.0682	0.42675	0.181666666666	0.025	1.31634493615
Supercontig_2.16	630000	640000	8.7379	3.5848	6.8366	1.7041	0.6813000	0.0000000	0.0000000	0.0491000	0.0352333333333	0.0493	0.6236	0.916666666668	2.38666666667	-0.168073158026
Supercontig_2.16	640000	650000	11.7429	4.4791	0.9733	1.838	0.4531000	0.0000000	0.0000000	0.0440000	0.16845	0.27935	0.561925	0.594166666666	1.80083333333	-1.7582361038
Supercontig_2.16	650000	660000	7.8483	3.9601	1.0101	1.896	0.7044000	0.0000000	0.0000000	0.0433000	0.027375	0.046675	0.509175	0.283333333334	0.776666666666	-2.3477906701
Supercontig_2.16	660000	670000	8.4916	3.6821	0.8915	1.3388	0.5592000	0.0000000	0.0000000	0.0410000	0.177766666667	0.239066666667	0.6786	0.533333333333	0.315833333333	0.517167560232
Supercontig_2.16	670000	680000	8.7565	3.4165	1.7683	1.5864	0.5506000	0.0000000	0.0000000	0.0488000	0.0569	0.09695	0.564475	0.231428571429	0.391428571429	-1.32187973377
Supercontig_2.16	680000	690000	9.6343	4.4139	2.4503	2.0282	0.7354000	0.0000000	0.0000000	0.0313000	0.014025	0.0303	0.430725	2.29666666667	3.66416666667	-0.422520345551
Supercontig_2.16	690000	700000	6.5568	1.9719	6.5502	1.1611	0.7110000	0.0000000	0.0000000	0.0336000	0.03925	0.0952	0.43235	1.135	12.8583333333	-0.284610175483
Supercontig_2.16	700000	710000	9.3336	2.0781	1.061	1.084	0.6637000	0.0000000	0.0000000	0.0359000	0.01805	0.0406333333333	0.404133333333	0.0383333333333	0.19	-2.12612409151
Supercontig_2.16	710000	720000	8.9745	2.2769	2.9432	0.9539	0.7518000	0.0000000	0.0000000	0.0359000	0.0557	0.1124	0.487533333333	0.385555555556	1.29888888889	-2.58727547713
Supercontig_2.16	720000	730000	6.1406	1.4275	1.2795	0.7777	0.6278000	0.0000000	0.0000000	0.0341000	0.01448	0.04584	0.32604	1.582	3.68533333333	-1.60530653662
Supercontig_2.16	730000	740000	8.4806	1.8133	0.8038	0.7939	0.5827000	0.0000000	0.0000000	0.0461000	0.11735	0.2231	0.434	0.145	0.0916666666667	-0.0851981624667
Supercontig_2.16	740000	750000	9.4502	2.253	0.9231	1.2431	0.6415000	0.0000000	0.0002000	0.0441000	0.1386	0.2725	0.4091	0.484444444445	0.0861111111111	2.0368196929
Supercontig_2.16	750000	760000	9.9714	1.9952	0.7871	1.0046	0.6659000	0.0000000	0.0000000	0.0420000	0.0683	0.11075	0.49135	18.0093333333	0.536000000001	4.26268816105
Supercontig_2.16	760000	770000	8.8592	2.2547	0.8997	0.9689	0.7624000	0.0000000	0.0002000	0.0371000	0.08344	0.22212	0.38154	0.491333333333	0.406000000001	0.356720788432
Supercontig_2.16	770000	780000	7.8425	1.6669	5.3768	2.2761	0.7259000	0.0000000	0.0000000	0.0275000	0.127616666667	0.24255	0.418766666667	18.4188888889	18.2811111111	1.28192707522
Supercontig_2.16	780000	790000	8.1202	1.7872	3.9886	1.6866	0.5460000	0.0000000	0.0000000	0.0366000	0.0696833333333	0.195033333333	0.365766666667	11.6611111111	1.43055555556	1.94346604186
Supercontig_2.16	790000	800000	7.5175	1.5879	1.6986	0.8678	0.8357000	0.0000000	0.0000000	0.0410000	0.09196	0.18314	0.47662	5.07111111112	3.45888888888	-0.376118862927
Supercontig_2.16	800000	810000	9.7658	2.2938	0.8619	1.0922	0.7156000	0.0000000	0.0000000	0.0517000	0.0358	0.0759666666667	0.459833333333	11.4716666667	0.0158333333333	5.95816187926
Supercontig_2.16	810000	820000	9.2987	1.823	0.7771	0.884	0.6741000	0.0000000	0.0000000	0.0345000	0.1018	0.25454	0.41344	1.27133333333	0.835333333333	0.838105112404
Supercontig_2.16	820000	830000	10.3309	2.2943	0.9359	0.9172	0.7466000	0.0000000	0.0002000	0.0446000	0.0583166666667	0.153683333333	0.416283333333	1.07277777778	0.0716666666665	-0.122754167947
Supercontig_2.16	830000	840000	10.03	2.1159	5.1879	0.9201	0.5768000	0.0000000	0.0000000	0.0364000	0.0590333333333	0.110966666667	0.439166666667	5.34222222223	2.30555555556	-0.332303367581
Supercontig_2.16	840000	850000	8.9418	1.7722	1.3171	1.1189	0.6581000	0.0000000	0.0000000	0.0407000	0.0707	0.16326	0.4111	15.676	3.27666666666	-0.175872374797
Supercontig_2.16	850000	860000	10.1765	2.2113	1.0129	0.9258	0.7142000	0.0000000	0.0002000	0.0304000	0.064075	0.109325	0.5923	0.923333333334	0.3525	0.724751174271
Supercontig_2.16	860000	870000	10.6612	2.5156	0.9435	1.0532	0.5103000	0.0000000	0.0000000	0.0375000	0.0358	0.09185	0.4565	1.09777777778	1.30333333333	1.16589376175
Supercontig_2.16	870000	880000	7.2075	1.6139	1.1916	0.8896	0.6775000	0.0000000	0.0000000	0.0317000	0.03325	0.132675	0.28525	14.9873333333	7.33866666667	1.55916855086
Supercontig_2.16	880000	890000	9.2701	1.8075	0.9628	0.9953	0.7411000	0.0000000	0.0000000	0.0309000	0.0553666666667	0.1612	0.348283333333	1.42291666667	1.32	-0.537120878049
Supercontig_2.16	890000	900000	9.5313	2.0138	0.7527	0.9525	0.5793000	0.0000000	0.0000000	0.0282000	0.0833666666667	0.198233333333	0.417533333333	4.00866666667	0.140666666667	1.79265737744
Supercontig_2.16	900000	910000	7.7453	1.6255	0.7667	0.8058	0.5497000	0.0000000	0.0000000	0.0294000				0.214444444444	0.0455555555557	2.47265098002
Supercontig_2.16	910000	920000	6.9854	1.8994	1.0774	0.8518	0.7928000	0.0000000	0.0002000	0.0342000				0.741111111111	0.0322222222222	3.11243194783
Supercontig_2.16	920000	930000	8.3747	2.0957	1.0286	1.1118	0.6196000	0.0000000	0.0000000	0.0359000	0.0814	0.2802	0.2905	0.291666666666	0.175	0.789068092889
Supercontig_2.16	930000	940000	7.9013	1.8144	0.8605	1.0305	0.6727000	0.0000000	0.0002000	0.0459000	0.1172	0.2773	0.4483	0.325555555556	0.863333333333	-2.09690308881
Supercontig_2.16	940000	950000	9.4773	2.5817	1.0657	1.1298	0.8579000	0.0000000	0.0002000	0.0382000	0.0329333333333	0.0696666666667	0.5546	0.783333333333	3.926	-3.56671761084
Supercontig_2.16	950000	960000	7.5853	1.9984	2.229	1.0685	0.7789000	0.0410000	0.0000000	0.0456000	0.0344	0.0814166666667	0.4136	26.3566666667	188.403888889	-1.36992758107
Supercontig_2.16	960000	970000	8.0438	1.9042	1.9683	0.8925	0.7959000	0.0000000	0.0000000	0.0451000	0.04922	0.14802	0.33594	0.267333333333	0.213333333333	0.200689141916
Supercontig_2.16	970000	980000	8.3763	2.0389	1.0251	1.1228	0.6555000	0.0000000	0.0002000	0.0405000	0.052775	0.117075	0.430825	1.29944444444	0.708333333333	1.14678739584
Supercontig_2.16	980000	990000	7.2028	1.3298	1.9464	1.0637	0.5937000	0.0000000	0.0002000	0.0387000	0.12186	0.39118	0.27164	0.726666666667	1.102	-0.902084585828
Supercontig_2.16	990000	1000000	8.2963	1.8438	3.1823	1.6224	0.3925000	0.0000000	0.0000000	0.0499000	0.0257	0.1334	0.1891	83.0166666667	1.998	1.77516217745
Supercontig_2.16	1000000	1010000	4.5946	1.1102	11.8745	5.4494	0.8385000	0.0000000	0.0000000	0.0398000	0.0157	0.0812	0.1927	5.07666666666	0.36	1.51350567549
Supercontig_2.16	1010000	1020000	9.4949	1.9216	1.5266	1.109	0.6214000	0.0000000	0.0004000	0.0365000	0.043475	0.140475	0.293775	89.1575	5.87916666667	2.31740589866
Supercontig_2.16	1020000	1030000	3.5546	0.9416	7.1019	2.7471	0.6698000	0.0000000	0.0000000	0.0260000	0.07395	0.2046	0.2801	167.94	1424.84333333	-1.67176263954
Supercontig_2.16	1030000	1040000	8.4249	1.9516	1.1721	1.1237	0.5036000	0.0000000	0.0000000	0.0442000	0.0828	0.193733333333	0.360433333333	10.5909523809	8.62476190477	0.622669612927
Supercontig_2.16	1040000	1050000	8.5663	1.6579	1.17	0.9694	0.7684000	0.0000000	0.0002000	0.0235000	0.0997333333333	0.2834	0.3377	10.0366666667	3.32000000001	2.65162424333
Supercontig_2.16	1050000	1060000	6.9732	1.5271	1.0323	0.8679	0.5677000	0.0000000	0.0000000	0.0371000	0.04325	0.08675	0.3381	61.67	0.668333333333	1.2428827988
Supercontig_2.16	1060000	1070000	7.7166	1.8819	1.1554	1.1617	0.8233000	0.0000000	0.0000000	0.0294000	0.03016	0.09136	0.35728	5.23555555555	5.08666666666	0.564550212404
Supercontig_2.16	1070000	1080000	9.2632	1.9276	0.9384	0.9693	0.5687000	0.0000000	0.0002000	0.0348000	0.04055	0.08315	0.43225	36.0341666666	0.025	3.85875093232
Supercontig_2.16	1080000	1090000	9.5683	2.0341	1.1407	1.0245	0.5588000	0.0000000	0.0000000	0.0308000	0.06944	0.14736	0.44202	10.8246666667	3.38466666667	2.14604231003
Supercontig_2.16	1090000	1100000	7.4015	1.3375	3.3028	1.4955	0.5309000	0.0000000	0.0002000	0.0357000	0.02585	0.073275	0.323325	10.2775	18.8366666667	-1.01382938519
Supercontig_2.16	1100000	1110000	5.6823	1.3263	3.5376	1.3007	0.8522000	0.0000000	0.0000000	0.0344000	0.02804	0.11394	0.25346	6.20533333333	2.742	0.219928642366
